R0301|10001230|510050P1809M02850  |50ETF沽9月2850      |510050|50ETF   |EBS|E|P|      10000|     2.8500|20180130|20180926|20180926|20180927|20180926|0|        2638|     0.2174|     0.2174|     2.7420|N|     0.4916|     0.0001|         5464.40| 12.00|  7.00|           1|           1|          30|           1|          10|     0.0001|0000E   |        
R0301|10001231|510050C1809M02800  |50ETF购9月2800      |510050|50ETF   |EBS|E|C|      10000|     2.8000|20180208|20180926|20180926|20180927|20180926|0|        3272|     0.1691|     0.1691|     2.7420|N|     0.4375|     0.0001|         4401.40| 12.00|  7.00|           1|           1|          30|           1|          10|     0.0001|0000E   |        
R0301|10001232|510050P1809M02800  |50ETF沽9月2800      |510050|50ETF   |EBS|E|P|      10000|     2.8000|20180208|20180926|20180926|20180927|20180926|0|        2976|     0.1903|     0.1903|     2.7420|N|     0.4645|     0.0001|         5193.40| 12.00|  7.00|           1|           1|          30|           1|          10|     0.0001|0000E   |        
R0301|10001233|510050C1809M02750  |50ETF购9月2750      |510050|50ETF   |EBS|E|C|      10000|     2.7500|20180209|20180926|20180926|20180927|20180926|0|        2585|     0.1925|     0.1925|     2.7420|N|     0.4659|     0.0001|         5135.40| 12.00|  7.00|           1|           1|          30|           1|          10|     0.0001|0000E   |        
R0301|10001234|510050P1809M02750  |50ETF沽9月2750      |510050|50ETF   |EBS|E|P|      10000|     2.7500|20180209|20180926|20180926|20180927|20180926|0|        3658|     0.1630|     0.1630|     2.7420|N|     0.4372|     0.0001|         4920.40| 12.00|  7.00|           1|           1|          30|           1|          10|     0.0001|0000E   |        
R0301|10001239|510050C1806M02600  |50ETF购6月2600      |510050|50ETF   |EBS|E|C|      10000|     2.6000|20180212|20180627|20180627|20180628|20180627|1|        4643|     0.2162|     0.2162|     2.7420|N|     0.4904|     0.0001|         5452.40| 12.00|  7.00|           1|           1|          30|           1|          10|     0.0001|0000E   |        
R0301|10001240|510050P1806M02600  |50ETF沽6月2600      |510050|50ETF   |EBS|E|P|      10000|     2.6000|20180212|20180627|20180627|20180628|20180627|1|       11111|     0.0570|     0.0569|     2.7420|N|     0.3027|     0.0001|         2439.40| 12.00|  7.00|           1|           1|          30|           1|          10|     0.0001|0000E   |        
R0301|10001241|510050C1809M02600  |50ETF购9月2600      |510050|50ETF   |EBS|E|C|      10000|     2.6000|20180212|20180926|20180926|20180927|20180926|0|        3834|     0.2760|     0.2757|     2.7420|N|     0.5499|     0.0015|         6047.40| 12.00|  7.00|           1|           1|          30|           1|          10|     0.0001|0000E   |        
R0301|10001242|510050C1809M02650  |50ETF购9月2650      |510050|50ETF   |EBS|E|C|      10000|     2.6500|20180212|20180926|20180926|20180927|20180926|0|        1734|     0.2450|     0.2450|     2.7420|N|     0.5192|     0.0001|         5740.40| 12.00|  7.00|           1|           1|          30|           1|          10|     0.0001|0000E   |        
R0301|10001243|510050C1809M02700  |50ETF购9月2700      |510050|50ETF   |EBS|E|C|      10000|     2.7000|20180212|20180926|20180926|20180927|20180926|0|        2484|     0.2165|     0.2176|     2.7420|N|     0.4918|     0.0001|         5466.40| 12.00|  7.00|           1|           1|          30|           1|          10|     0.0001|0000E   |        
R0301|10001244|510050P1809M02600  |50ETF沽9月2600      |510050|50ETF   |EBS|E|P|      10000|     2.6000|20180212|20180926|20180926|20180927|20180926|0|        6889|     0.0985|     0.0985|     2.7420|N|     0.3443|     0.0001|         2855.40| 12.00|  7.00|           1|           1|          30|           1|          10|     0.0001|0000E   |        
R0301|10001245|510050P1809M02650  |50ETF沽9月2650      |510050|50ETF   |EBS|E|P|      10000|     2.6500|20180212|20180926|20180926|20180927|20180926|0|        4224|     0.1180|     0.1180|     2.7420|N|     0.3738|     0.0001|         3550.40| 12.00|  7.00|           1|           1|          30|           1|          10|     0.0001|0000E   |        
R0301|10001246|510050P1809M02700  |50ETF沽9月2700      |510050|50ETF   |EBS|E|P|      10000|     2.7000|20180212|20180926|20180926|20180927|20180926|0|        4236|     0.1397|     0.1397|     2.7420|N|     0.4055|     0.0001|         4267.40| 12.00|  7.00|           1|           1|          30|           1|          10|     0.0001|0000E   |        
R0301|10001247|510050C1804M02650  |50ETF购4月2650      |510050|50ETF   |EBS|E|C|      10000|     2.6500|20180301|20180425|20180425|20180426|20180425|0|       20386|     0.1168|     0.1168|     2.7420|N|     0.3910|     0.0001|         4458.40| 12.00|  7.00|           1|           1|          30|           1|          10|     0.0001|0000E   |        
R0301|10001248|510050C1804M02700  |50ETF购4月2700      |510050|50ETF   |EBS|E|C|      10000|     2.7000|20180301|20180425|20180425|20180426|20180425|0|       33838|     0.0820|     0.0820|     2.7420|N|     0.3562|     0.0001|         4110.40| 12.00|  7.00|           1|           1|          30|           1|          10|     0.0001|0000E   |        
R0301|10001249|510050C1804M02750  |50ETF购4月2750      |510050|50ETF   |EBS|E|C|      10000|     2.7500|20180301|20180425|20180425|20180426|20180425|0|       55401|     0.0492|     0.0492|     2.7420|N|     0.3226|     0.0001|         3702.40| 12.00|  7.00|           1|           1|          30|           1|          10|     0.0001|0000E   |        
R0301|10001250|510050C1804M02800  |50ETF购4月2800      |510050|50ETF   |EBS|E|C|      10000|     2.8000|20180301|20180425|20180425|20180426|20180425|0|       78706|     0.0295|     0.0295|     2.7420|N|     0.2979|     0.0001|         3005.40| 12.00|  7.00|           1|           1|          30|           1|          10|     0.0001|0000E   |        
R0301|10001251|510050C1804M02850  |50ETF购4月2850      |510050|50ETF   |EBS|E|C|      10000|     2.8500|20180301|20180425|20180425|20180426|20180425|0|       78828|     0.0160|     0.0160|     2.7420|N|     0.2794|     0.0001|         2370.40| 12.00|  7.00|           1|           1|          30|           1|          10|     0.0001|0000E   |        
R0301|10001252|510050C1804M02900  |50ETF购4月2900      |510050|50ETF   |EBS|E|C|      10000|     2.9000|20180301|20180425|20180425|20180426|20180425|0|       65422|     0.0080|     0.0080|     2.7420|N|     0.2664|     0.0001|         1999.40| 12.00|  7.00|           1|           1|          30|           1|          10|     0.0001|0000E   |        
R0301|10001253|510050C1804M02950  |50ETF购4月2950      |510050|50ETF   |EBS|E|C|      10000|     2.9500|20180301|20180425|20180425|20180426|20180425|0|       47256|     0.0037|     0.0037|     2.7420|N|     0.2571|     0.0001|         1956.40| 12.00|  7.00|           1|           1|          30|           1|          10|     0.0001|0000E   |        
R0301|10001254|510050C1804M03000  |50ETF购4月3000      |510050|50ETF   |EBS|E|C|      10000|     3.0000|20180301|20180425|20180425|20180426|20180425|0|       51813|     0.0019|     0.0019|     2.7420|N|     0.2503|     0.0001|         1938.40| 12.00|  7.00|           1|           1|          30|           1|          10|     0.0001|0000E   |        
